incoming_channel_id,outgoing_channel_id,amount_in_msat,amount_out_msat,expiry_in_height,expiry_out_height,incoming_endorsed,forwarding_outcome,incoming_revenue,outgoing_reputation,htlc_risk,in_flight_risk,slots_available,liquidity_available
421112953503744,415615395364864,14615,13602,328,184,Unendorsed,Unendorsed,14119933856,104681592,2214418,0,241,49997500000
421112953503744,415615395364864,2460,1459,408,264,Unendorsed,Unendorsed,14119105102,104682093,2722720,0,241,49997500000
412316860481536,415615395364864,20722,19703,408,264,Unendorsed,Unendorsed,23733062247,104681899,2771680,0,241,49997500000
412316860481536,415615395364864,1017,17,328,184,Unendorsed,Unendorsed,23731755565,104683438,2186000,0,241,49997500000
415615395364864,412316860481536,1681,1681,80,40,Unendorsed,Unendorsed,44372277203,0,0,0,241,50000000000
415615395364864,412316860481536,179796,179796,80,40,Unendorsed,Unendorsed,44370229480,0,0,0,241,50000000000
412316860481536,415615395364864,1001,1,328,184,Unendorsed,Unendorsed,23730299700,104683902,2186000,0,241,49997500000
412316860481536,415615395364864,6877,5872,408,264,Unendorsed,Unendorsed,23727540750,104683887,2733600,0,241,49997500000
409018325598208,412316860481536,4556,4556,80,40,Unendorsed,Unendorsed,8115038980,0,0,0,241,50000000000
409018325598208,415615395364864,1177,177,328,184,Unendorsed,Unendorsed,8114754130,104683487,2186000,0,241,49997500000
421112953503744,415615395364864,4657,3654,368,224,Unendorsed,Unendorsed,14113098773,104683404,2460359,0,241,49997500000
420013441875968,415615395364864,1029,29,328,184,Unendorsed,Unendorsed,62060401276,104684212,2186000,0,241,49997500000
421112953503744,411217348853760,407844,407641,504,424,Unendorsed,NoResources,14112338677,1363274,682080,0,0,0
412316860481536,415615395364864,4299,3296,408,264,Unendorsed,Unendorsed,23721645485,104685727,2728160,0,241,49997500000
415615395364864,412316860481536,8387,8387,80,40,Unendorsed,Unendorsed,44353545934,0,0,0,241,50000000000
415615395364864,412316860481536,67317,67317,80,40,Unendorsed,Unendorsed,44346197802,0,0,0,241,50000000000
415615395364864,412316860481536,63448,63448,80,40,Unendorsed,Unendorsed,44342708110,0,0,0,241,50000000000
409018325598208,412316860481536,3558,3558,80,40,Unendorsed,Unendorsed,8111922919,0,0,0,241,50000000000
412316860481536,415615395364864,1368439,1366075,328,184,Unendorsed,Unendorsed,23714858201,104684233,5167704,0,241,49997500000
415615395364864,412316860481536,6778,6778,80,40,Unendorsed,Unendorsed,44338928541,0,0,0,241,50000000000
409018325598208,415615395364864,1099,99,328,184,Unendorsed,Unendorsed,8110960212,104685777,2186000,0,241,49997500000
421112953503744,415615395364864,9211,8203,328,184,Unendorsed,Unendorsed,14105455068,104686048,2203488,0,241,49997500000
415615395364864,412316860481536,4163,4163,80,40,Unendorsed,Unendorsed,44333033157,0,0,0,241,50000000000
420013441875968,415615395364864,7382,6376,328,184,Unendorsed,Unendorsed,62016492702,104685416,2199116,0,241,49997500000
412316860481536,415615395364864,10280,9271,328,184,Unendorsed,Unendorsed,23705447454,104686148,2205674,0,241,49997500000
415615395364864,412316860481536,1799,1799,80,40,Unendorsed,Unendorsed,44321205619,0,0,0,241,50000000000
415615395364864,412316860481536,836604,836604,80,40,Unendorsed,Unendorsed,44313450445,0,0,0,241,50000000000
421112953503744,415615395364864,2673,1672,328,184,Unendorsed,Unendorsed,14098518310,104684779,2188186,0,241,49997500000
409018325598208,415615395364864,1273,273,328,184,Unendorsed,Unendorsed,8105961353,104685422,2186000,0,241,49997500000
412316860481536,415615395364864,1004,4,328,184,Unendorsed,Unendorsed,23697973409,104685407,2186000,0,241,49997500000
409018325598208,415615395364864,1017,17,328,184,Unendorsed,Unendorsed,8105347029,104686759,2186000,0,241,49997500000
415615395364864,412316860481536,433024,433024,80,40,Unendorsed,Unendorsed,44304891905,0,0,0,241,50000000000
421112953503744,411217348853760,200526,200426,424,344,Unendorsed,NoResources,14095600686,1363139,282600,0,0,0
421112953503744,415615395364864,13310940,13296657,368,224,Unendorsed,Unendorsed,14095259003,104686762,35036199,0,241,49997500000
421112953503744,415615395364864,1036,36,328,184,Unendorsed,Unendorsed,14093214513,104699770,2186000,0,241,49997500000
409018325598208,415615395364864,1547,547,328,184,Unendorsed,Unendorsed,8102702227,104700193,2186000,0,241,49997500000
412316860481536,415615395364864,10214,9205,364,220,Unendorsed,Unendorsed,23684157867,104699601,2447834,0,241,49997500000
412316860481536,411217348853760,4963,4961,806,726,Unendorsed,NoResources,23682928929,1363086,10746,0,0,0
409018325598208,412316860481536,2812,2812,80,40,Unendorsed,Unendorsed,8099271007,0,0,0,241,50000000000
412316860481536,415615395364864,3054,2052,328,184,Unendorsed,Unendorsed,23676656529,104697846,2190372,0,241,49997500000
420013441875968,415615395364864,1200,200,328,184,Unendorsed,Unendorsed,61937028033,104698539,2186000,0,241,49997500000
412316860481536,411217348853760,12656,12650,462,382,Unendorsed,NoResources,23675819160,1363052,18480,0,0,0
415615395364864,412316860481536,6985,6985,80,40,Unendorsed,Unendorsed,44266287308,0,0,0,241,50000000000
420013441875968,415615395364864,1201,201,328,184,Unendorsed,Unendorsed,61931226897,104698722,2186000,0,241,49997500000
421112953503744,415615395364864,3877,2875,364,220,Unendorsed,Unendorsed,14079998734,104697596,2430852,0,241,49997500000
412316860481536,409018325598208,1045556,1043513,200,120,Unendorsed,Unendorsed,23667515911,12300889,2723319,0,241,12500000000
412316860481536,415615395364864,8789,7782,364,220,Unendorsed,Unendorsed,23665828678,104697858,2442982,0,241,49997500000
412316860481536,415615395364864,120832,119713,328,184,Unendorsed,Unendorsed,23661866518,104697404,2446134,0,241,49997500000
412316860481536,415615395364864,1044,44,328,184,Unendorsed,Unendorsed,23660448593,104698000,2186000,0,241,49997500000
412316860481536,415615395364864,5377,4373,328,184,Unendorsed,Unendorsed,23659332481,104698588,2194744,0,241,49997500000
